t,RMSD_ligand_rep1,RMSD_ligand_rep2,RMSD_ligand_rep3,RMSD_pocket_rep1,RMSD_pocket_rep2,RMSD_pocket_rep3,RMSD_BB_rep1,RMSD_BB_rep2,RMSD_BB_rep3,Rg_rep1,Rg_rep2,Rg_rep3
10081.5,1.9338144,2.102103779,1.733628564,1.9507315,2.012832697,1.924126365,2.1466482,2.315810874,2.078599556,20.487782,20.41754369,21.15863205
10082,1.5778054,1.637716503,1.420387956,1.9515351,1.968404031,1.853282435,2.1539624,2.250834369,2.078632366,20.52043,19.95149982,21.20424529
10082.5,1.787506,1.976226168,1.692670428,1.9056771,2.053378617,1.75592209,2.1768591,2.224265596,2.228199476,20.512831,19.98945082,19.73175273
10083,1.7410728,1.826089425,1.636842085,1.9917161,2.151966765,1.878904614,2.1917727,2.293659076,2.219638892,20.497364,20.56743436,21.72303274
10083.5,1.6871545,1.820157716,1.50294414,1.974703,2.089177844,1.970628934,2.185225,2.303282771,2.221897703,20.526087,20.87621368,20.21426406
10084,1.7202615,1.8545283,1.633106449,1.8570251,1.942768704,1.690454184,2.1781878,2.220946817,1.984300553,20.512875,19.94160274,20.37920495
10084.5,1.8082509,1.856344772,1.697324577,1.8959005,1.981541984,1.810414338,2.1497836,2.220086959,1.966142951,20.51963,20.14818708,21.66342697
10085,1.7351422,1.977325562,1.619332245,1.8833377,2.043013294,1.774220023,2.1475046,2.23979751,2.164381638,20.501822,20.8350691,19.99738901
10085.5,1.7942907,2.105481076,1.682309625,1.924439,2.020241853,1.865277072,2.1725338,2.2987035,2.050018308,20.483707,21.30424071,20.52226547
10086,1.8038541,1.905388633,1.695319936,1.9327776,2.052815998,1.819967799,2.1562634,2.16718548,2.071697411,20.489563,19.90938305,20.70164394
10086.5,1.7231634,1.828935724,1.666871055,1.9727358,2.078111204,1.979498476,2.1907747,2.266540772,1.956881767,20.530773,21.49284462,20.1916756
10087,1.710573,1.894973709,1.573010799,1.9521639,2.070171664,1.794028664,2.1862407,2.263615964,2.155450039,20.526823,20.58945267,21.39736134
10087.5,1.9682311,2.007064981,1.876917435,1.8343891,1.829649111,1.724927621,2.199563,2.351408251,2.079639211,20.489933,21.85234956,20.47211554
10088,1.8687555,2.070700621,1.742662768,1.9047472,1.968113903,1.797028933,2.2321572,2.269379169,2.138953788,20.508295,21.21416206,20.37490801
10088.5,1.6775366,1.840359493,1.556038321,1.8984761,2.052926563,1.904917235,2.2758713,2.301795434,2.162370979,20.505817,20.9219201,19.68381232
10089,1.9887471,2.150239814,1.920036651,1.9062545,1.935724012,1.796141798,2.2398891,2.329238316,2.158150906,20.526648,19.92203071,20.87304814
10089.5,1.8455676,1.934451727,1.798111522,1.8862668,2.065604512,1.886266439,2.2161324,2.378318922,2.08854869,20.510468,21.36247211,19.36092375
10090,1.7566838,1.913399986,1.717568163,1.9432265,2.025418432,1.872632848,2.179652,2.234592725,2.081659934,20.531635,19.73157916,19.64404382
10090.5,1.9168507,2.113999196,1.798430745,1.9595301,2.11411933,1.910448713,2.1824872,2.316007538,2.15236594,20.513506,20.69832696,20.94270108
10091,1.8079607,1.971688131,1.646039392,1.8921849,2.017534051,1.918050274,2.169672,2.21631051,2.109653929,20.478451,19.18766662,19.6632199
10091.5,2.0297658,2.208494196,1.858092636,1.8809541,1.963030867,1.80563673,2.1828496,2.270244923,2.051910943,20.510788,19.1694797,20.19554123
10092,1.7804044,1.880861577,1.64868412,1.7949076,1.915877847,1.74065645,2.2130148,2.340155258,2.193193593,20.517937,21.0740388,19.89460489
10092.5,1.7771704,1.957914105,1.672686891,1.9645219,2.084640931,1.829983279,2.2495689,2.336633053,2.070435158,20.533339,20.5034537,21.27573413
10093,1.8386527,2.035859094,1.641010317,1.9011075,1.97472138,1.775334742,2.2447281,2.319659101,2.094453559,20.49222,20.20774963,21.28033421
10093.5,1.7993426,1.938725258,1.652391048,1.9290376,2.033838084,1.848377289,2.2083752,2.37586404,1.944032213,20.575315,19.92718508,20.88296526
10094,1.8073443,1.911164196,1.693345465,2.0260024,2.117270554,1.835972478,2.178544,2.242863249,2.180418905,20.559402,20.43831582,19.83593199
10094.5,1.836655,2.045268869,1.587306006,1.9037478,2.019881831,1.812700508,2.1195238,2.104268481,2.113977492,20.497057,20.61070187,19.68800515
10095,1.8386967,1.883295238,1.766112961,1.8873973,1.935138391,1.786710315,2.1134028,2.126722125,1.984869171,20.501099,20.41634688,19.87295094
10095.5,1.7177211,1.918867363,1.57634962,1.8510625,2.052033987,1.772351874,2.1595275,2.204416108,2.077016451,20.509748,21.30673255,20.34316343
10096,1.8207927,1.932549883,1.690819062,1.9144948,1.981682743,1.815890558,2.1940632,2.311873834,2.002759206,20.499893,21.58150234,21.54338782
10096.5,1.8627638,1.991726689,1.697724178,1.9498415,2.113651359,1.892907886,2.2311175,2.340627644,2.096645755,20.521856,21.41062914,20.73493806
10097,1.9086311,2.012952167,1.749760636,1.9214572,2.154278036,1.864547254,2.2090342,2.420977408,2.202774618,20.486553,19.92802694,21.27085509
10097.5,1.7690172,1.936424715,1.568573127,1.9988948,2.140350877,1.958723702,2.1887486,2.255069957,1.989417317,20.499611,21.11823611,20.02703819
10098,1.8677264,2.032207563,1.658697294,1.8555018,2.048673022,1.673177074,2.2033267,2.189630386,2.190669067,20.49172,19.69495668,19.71973586
10098.5,2.0225673,2.240664826,1.963747234,1.9045135,2.002623095,1.901713202,2.1814857,2.256975644,2.153622115,20.523907,20.26454881,20.2902693
10099,1.7343085,1.970434259,1.589226006,1.9600406,2.126505861,1.881231588,2.1825747,2.225490795,2.123189554,20.534334,20.4350082,20.46332909
10099.5,1.8197306,2.017738791,1.787530828,1.9350179,2.165225231,1.770831157,2.1638298,2.234879945,2.222804244,20.506514,18.8697864,20.31654898
10100,1.8274997,1.913681198,1.669961927,1.9257017,2.03096372,1.863340465,2.1465752,2.209298705,2.17628837,20.495636,19.82541322,21.08849584
10100.5,1.714054,1.914394761,1.665743363,1.8756362,1.994160616,1.68409648,2.1743579,2.294393719,2.091824389,20.533991,20.74753041,20.34269614
10101,1.7763665,1.963201935,1.669352128,1.9520357,2.032238783,1.952146653,2.1525359,2.358598534,2.152550187,20.552242,20.17620328,20.668074
10101.5,1.9013022,1.969808368,1.75340755,1.9659829,2.053057329,1.933877512,2.155371,2.291957035,2.194830171,20.507219,20.18369138,20.80568297
10102,1.9177428,2.092560583,1.738377937,1.9084244,1.924127494,1.920899446,2.1978455,2.263901984,2.172011084,20.51807,20.54716507,20.49122709
10102.5,1.6452494,1.754182125,1.572729021,1.9309961,2.04104402,1.885451819,2.1878641,2.279888687,2.212312596,20.542742,20.93914084,19.4293843
10103,1.8772293,2.043548477,1.886625103,1.945559,2.032708253,1.879040125,2.1800845,2.422896117,2.096614117,20.533413,21.01710954,19.92465858
10103.5,1.9229149,2.04270586,1.708012757,1.9261233,2.036009992,1.838299654,2.1279283,2.19936647,1.99425471,20.479275,20.98647421,20.94784152
10104,1.6234745,1.753211872,1.544006877,1.9088973,1.890874822,1.820301872,2.1529102,2.210810673,2.04016742,20.505053,20.63788678,20.76852386
10104.5,1.8142847,2.033355271,1.800208987,2.0560997,2.194218039,1.92043047,2.1437314,2.285132583,2.100288296,20.553186,20.34832593,20.55603373
10105,1.9004452,2.033721299,1.780506438,1.8274715,1.957043767,1.736160659,2.1823545,2.223457139,2.180500388,20.511545,20.94082943,21.50170536
10105.5,1.9765371,2.087616215,1.797817543,1.9408139,2.029105864,1.888752373,2.2235415,2.368784025,2.15399445,20.547716,19.99125193,21.37966719
10106,1.6883398,1.948217435,1.515205095,1.9757571,2.001300789,1.873297724,2.2477705,2.309058067,2.283146461,20.534866,20.6943422,20.67309023
10106.5,1.8508837,1.962226607,1.872047008,1.9424146,2.108646375,1.937827364,2.2219958,2.396319007,2.15435641,20.506237,21.36608086,21.09218319
10107,1.8212868,2.130899178,1.738478864,1.969507,2.020880591,1.84442582,2.1819522,2.247401583,2.046158094,20.508972,19.93186926,19.82936561
10107.5,1.847371,2.01898758,1.752316792,1.9411962,2.170111606,1.782960628,2.1956468,2.379468476,2.109012098,20.527035,21.19022958,19.53133928
10108,1.717378,1.846252908,1.64629502,1.9809914,2.122734022,1.797338349,2.1685812,2.256097656,2.1420616,20.510153,19.37081141,20.32689753
10108.5,1.6200436,1.66048759,1.585043154,1.9492984,2.034402053,1.884927565,2.1677392,2.310216473,2.102917671,20.513815,19.92464056,19.82485932
10109,1.7625434,1.889113025,1.581732754,2.0019529,2.060871943,1.953737558,2.1393557,2.245337908,1.9449216,20.492025,19.77572427,20.66207311
10109.5,1.8320098,1.963160208,1.741972908,1.8907689,1.978656861,1.915252945,2.1642673,2.184618206,2.045929289,20.547251,19.42220713,21.25069568
10110,1.6897873,1.833218558,1.528179357,2.0162849,2.05603226,1.993666542,2.1845343,2.378175695,2.13655613,20.542929,20.84762408,20.91590608
10110.5,1.7753955,1.92917733,1.652325791,1.8367755,1.897862925,1.776260434,2.1928096,2.27877333,2.011789655,20.506464,20.70432168,20.28442037
10111,1.9369651,2.209696532,1.909128357,1.9422638,2.045138867,1.858997401,2.1935668,2.12912653,2.236524839,20.460674,20.81471863,19.80098631
10111.5,2.0828667,2.168830521,1.931966163,1.9256283,2.10240139,1.907231577,2.2090933,2.339583489,2.131326786,20.501591,20.68895361,21.06185918
10112,1.7568016,1.880428495,1.56190971,1.9919535,2.07420351,1.985878498,2.2147434,2.157091416,2.210574883,20.501644,20.50356633,19.29382231
10112.5,1.7217431,1.749578778,1.621735075,2.0110347,2.234079799,1.892303181,2.2005703,2.409823333,2.096741902,20.492819,19.26148196,20.51154447
10113,1.7481246,1.957920892,1.532899005,2.0273492,2.129686027,1.883838105,2.2144847,2.268180217,2.235389006,20.518702,20.88314934,20.25932952
10113.5,1.7484607,1.868332641,1.666778158,1.8850341,1.913749344,1.764030518,2.2046163,2.342828855,2.064330232,20.500998,21.08944418,20.59991683
10114,1.9512213,1.991471969,1.860493304,1.941522,2.019443942,1.816462539,2.2140021,2.262433543,2.124530123,20.529444,20.08535879,20.18987078
10114.5,1.6009943,1.730552159,1.41893379,1.9163182,1.915276856,1.927430262,2.2095699,2.29584214,2.152502219,20.51646,20.70776965,19.84881542
10115,1.8522954,2.007942765,1.71555174,1.9441342,2.056082213,1.790121463,2.190289,2.340527991,2.108618956,20.536427,20.51848253,21.1874623
10115.5,1.948529,2.087025136,1.860626381,1.8556558,1.871007153,1.751287037,2.189889,2.312521244,2.212871737,20.565752,20.28041908,19.167708
10116,1.8041148,1.866098903,1.670675792,2.0193174,2.17124435,2.005896486,2.1517091,2.209686944,1.958269606,20.516809,20.88164799,20.59795523
10116.5,1.8332064,2.135570094,1.799672842,1.9354137,2.086011644,1.928496101,2.1234717,2.091674961,2.227275052,20.515369,21.04363369,19.60308911
10117,1.9982294,2.005627137,1.918787445,1.8980389,1.8753986,1.815525689,2.1159561,2.149131975,1.978235116,20.493744,20.29906155,20.19204742
10117.5,1.5921532,1.747064483,1.513385733,1.9532247,2.099916146,1.848138971,2.1495638,2.308343878,2.151165174,20.532957,20.42175474,20.76220876
10118,1.7497325,1.92596074,1.656828586,1.9556429,2.081027805,1.825684725,2.1595051,2.344245548,2.115511918,20.548189,20.29167316,21.08732545
10118.5,1.8290677,1.958559469,1.685405708,1.9617153,2.119544878,2.0268615,2.1915107,2.213283419,2.092051301,20.539143,20.86963285,20.47528344
10119,1.6483766,1.80036195,1.532226739,1.9677111,2.117025275,1.938131751,2.2059526,2.339543121,2.15277918,20.544588,21.33672215,20.36878839
10119.5,1.8390806,1.980013862,1.774472036,1.9086497,2.092890662,1.791832182,2.1818929,2.296866911,2.151238728,20.548876,20.09330802,20.42433707
10120,1.9055405,2.071527954,1.790658348,1.9312137,2.070889418,1.837806784,2.1591842,2.180313145,2.122362154,20.514338,21.0305088,20.49678435
10120.5,1.6386654,1.710802287,1.52625502,1.8741493,1.972985544,1.746322689,2.1447985,2.219283677,2.034780906,20.475512,20.69144941,20.68685047
10121,2.0108633,2.213198312,1.963923357,1.8935896,1.956453592,1.829159292,2.1209149,2.271971216,2.036709367,20.461987,20.78232448,19.5409614
10121.5,1.6698643,1.864235576,1.561487976,1.8896793,2.104836258,1.798330935,2.1561382,2.374309219,2.111896341,20.499544,21.23160433,19.76061653
10122,1.6749557,1.723256243,1.533260966,1.9755741,1.978633495,1.81318428,2.2028058,2.323168401,2.031006601,20.490517,20.06114849,20.44596191
10122.5,1.877609,2.134458704,1.718586424,1.9971452,2.051365212,1.867936854,2.222856,2.481866857,2.129471796,20.515209,20.34522565,21.51757427
10123,1.7221178,1.91516311,1.603788954,1.9704726,2.097256283,1.899443129,2.2470376,2.326035265,2.136805476,20.512718,20.44928847,20.81830289
10123.5,1.740574,1.940109026,1.681846203,1.951617,1.994420375,1.884423255,2.1979616,2.30507023,1.995502276,20.482115,20.97405415,21.685352
10124,1.8991964,2.044117926,1.769694394,1.8934211,1.856779561,1.887901251,2.1744931,2.262374598,2.124850533,20.485916,20.33797846,19.73559843
10124.5,1.8034835,1.936632762,1.750908618,2.0078511,2.168954677,1.870924801,2.1510694,2.223571665,2.127762524,20.498772,20.60571944,19.98468938
10125,1.722859,1.907214795,1.583713088,1.8906593,1.965467155,1.84040408,2.1636589,2.265644728,2.052685488,20.516527,20.69802551,20.94970622
10125.5,1.9673097,2.102274271,1.977577237,1.9709847,2.003110481,1.909620934,2.2040439,2.431083027,2.127792131,20.537996,19.91286872,20.30431908
10126,1.8098865,1.947171717,1.655093356,1.9413185,1.98253236,1.843603332,2.1750193,2.324105567,2.08166086,20.474838,20.32133815,20.13090717
10126.5,1.6332953,1.905402474,1.570077868,1.9356908,2.057205271,1.884249056,2.1478791,2.144041759,2.056318754,20.4716,20.71463069,20.90383114
10127,1.8916657,2.104565679,1.820887826,1.9519366,2.022857526,1.854647365,2.13465,2.266906911,2.035531319,20.519005,19.96373631,20.7748401
10127.5,1.7913451,1.914552946,1.612410643,1.9206387,2.003649943,1.796542944,2.1629629,2.273012434,2.084323049,20.550896,20.07219655,20.68400324
10128,1.6079592,1.736773359,1.545219571,1.8359613,1.929401605,1.635727802,2.2022307,2.447829703,2.118761143,20.519173,20.70293193,20.49586355
10128.5,1.7708356,2.028270184,1.537185359,1.9625279,2.157614693,1.858202033,2.2163172,2.191163809,2.109877212,20.479486,20.93611099,20.56994656
10129,1.9144862,2.096778365,1.776719393,1.9611067,2.136729505,1.884684962,2.1865587,2.286060942,2.1037783,20.474974,20.84911466,20.5023642
10129.5,1.5858632,1.822505421,1.500459099,1.9612491,2.191300421,2.045581543,2.184993,2.181762146,2.042980132,20.509251,19.70086097,20.77067602
10130,1.9301509,2.128153509,1.825329649,1.9151151,2.002514039,1.790392565,2.1984007,2.326410514,2.041692543,20.498573,20.72643094,19.57798334
10130.5,1.7705688,1.863352602,1.616919861,1.8688197,1.942379488,1.816803899,2.1802723,2.239243333,2.100068633,20.491854,21.00718716,21.01299689
10131,1.7717501,1.931168946,1.56251,1.9394554,2.029982243,1.972710874,2.1985924,2.251874724,2.125951853,20.536766,20.97746481,21.07258324
10131.5,2.0698745,2.134091335,1.943935798,1.9003232,1.9999832,1.844281129,2.1896441,2.267636952,2.277603346,20.552858,20.44035063,19.94874645
10132,1.8696834,2.099891438,1.721950139,1.9505373,2.025018416,1.878073131,2.157552,2.415693157,2.041298702,20.571281,20.07269507,19.88214468
10132.5,1.7399402,1.845280608,1.698334409,1.9504873,2.071950801,1.782185508,2.1225977,2.185387734,2.090414547,20.536608,21.27319334,20.58783878
10133,1.8091971,2.080179131,1.663192967,1.9843761,2.066989613,1.964442148,2.1419499,2.315246836,2.00624345,20.492012,20.80913617,21.87394634
10133.5,1.9211639,2.034144806,1.734049486,1.9160329,1.991761473,1.79155199,2.1692662,2.304646962,2.056616296,20.507975,21.02654154,19.53273926
10134,1.9314369,2.024168703,1.843672785,1.9794244,2.065410555,1.828981322,2.188719,2.305443415,1.994599203,20.493444,20.09413936,19.38341787
10134.5,1.8376058,1.952961573,1.739594569,1.8975092,2.007289559,1.80743133,2.2693949,2.42868324,2.156384508,20.518469,19.84363092,19.87455264
10135,2.048018,2.179230005,1.98886898,1.8838888,1.919232415,1.76750811,2.2754238,2.335630275,2.274319454,20.534407,20.98708609,19.82426091
10135.5,1.7881958,1.992415643,1.74547811,1.896054,2.052649891,1.841360451,2.2590139,2.324317028,2.138244247,20.549637,20.2183562,21.00718857
10136,1.8631392,1.995315241,1.768684267,1.9551597,2.079838034,1.853653724,2.2064767,2.279794574,2.054966697,20.500633,21.27800299,21.27096514
10136.5,1.7667292,1.916076304,1.687958524,1.915604,1.991482618,1.779182953,2.1839514,2.346142286,2.115753865,20.514435,19.98917542,20.47951238
10137,1.7661361,1.875652363,1.710962961,1.9226365,2.04154709,1.821388883,2.1284451,2.200977146,2.073607264,20.505987,20.52722309,20.73554866
10137.5,1.690127,1.859987487,1.634367282,1.9707583,2.089393732,1.760712374,2.1364963,2.133883623,1.906242169,20.502773,21.10094785,21.00576683
10138,1.752883,1.845678719,1.640790167,1.9551789,2.099487286,1.844935177,2.1511846,2.265608003,2.053952003,20.529591,20.56292858,20.19919532
10138.5,1.8031166,1.892745459,1.594584899,1.9023809,2.024384381,1.782514698,2.1261001,2.287182447,2.107156925,20.513063,20.79847162,20.05438768
10139,1.8513528,2.020232995,1.758916017,1.9191128,1.884554376,1.826680246,2.1380875,2.10568798,2.054225886,20.51355,20.42466279,20.57005686
10139.5,1.5663009,1.679193008,1.380370674,1.9854616,2.048250266,1.906022338,2.1137424,2.160519159,1.994812939,20.495296,19.73409025,21.44133234
10140,1.828025,1.856928081,1.722419026,1.9249731,1.933895963,1.913098387,2.1425686,2.248431471,2.098111563,20.500084,21.33263092,20.65200669
10140.5,1.7953086,1.903395489,1.752101381,1.944378,2.021695014,1.927128933,2.1657825,2.377868095,2.063703829,20.535522,20.60736839,20.47435849
10141,1.6513841,1.77825156,1.553442834,1.9792635,2.089832183,1.837715624,2.1793325,2.252382567,2.152599677,20.498213,20.33195903,21.78664604
10141.5,1.8235604,1.992471337,1.59306353,2.105933,2.234831401,2.070412766,2.1561422,2.210064911,2.155549016,20.467237,20.55816162,21.37143407
10142,1.7607675,1.886739263,1.66907583,2.025656,2.077025039,1.960664254,2.1690571,2.279941567,2.133724166,20.465805,21.25081307,21.16035896
10142.5,1.7592396,1.874411137,1.657898307,1.9745265,2.154934626,1.835584045,2.1335702,2.214650783,2.053239449,20.483423,21.54625033,20.41763709
10143,1.8054423,1.886727883,1.606673808,1.9283746,2.072767406,1.772389511,2.1421261,2.260447129,2.027839051,20.513208,21.43611247,20.34368321
10143.5,1.7618594,1.965652843,1.689306225,1.9170135,2.028196894,1.806737259,2.0848737,2.23562944,1.995629624,20.50053,20.10285446,19.79276889
10144,1.6667958,1.78905738,1.494447683,1.931376,2.089513966,1.92086471,2.137017,2.180890547,2.062952723,20.505754,21.34349885,20.39532941
10144.5,1.7819911,1.918218748,1.575464764,1.9494858,2.027868628,1.875207986,2.1743357,2.224862287,2.122717012,20.487919,20.87729145,20.9662449
10145,1.8563122,2.115437958,1.682501428,1.8885299,1.940320685,1.713754663,2.2059138,2.414213167,2.138227369,20.496717,20.62526017,20.04207047
10145.5,1.9453027,2.15631302,1.846940486,1.8928879,1.92419954,1.867572775,2.1922405,2.381422016,2.01930732,20.460484,21.09793993,19.42236256
10146,1.588492,1.722931147,1.460112978,1.9550798,2.133394313,1.886743815,2.1689398,2.256265401,2.140022017,20.485598,20.83093307,20.64163203
10146.5,2.0368841,2.124959508,1.824668058,1.8502859,1.938496361,1.79773955,2.1997061,2.212293759,2.144376801,20.487659,19.88840625,20.04959877
10147,1.8762343,2.058206257,1.674849172,1.9796109,2.05207633,1.736722951,2.2231052,2.242798201,2.210303454,20.525816,20.25301181,20.99243725
10147.5,1.7143216,1.820459938,1.682418244,1.9089444,2.04745729,2.00750571,2.2568009,2.38946166,2.259183828,20.507021,20.07908972,21.7543286
10148,2.0131459,2.108423011,1.964380073,1.9732914,2.044832738,1.90104923,2.2309194,2.307804095,2.000879172,20.492558,20.6744869,20.59083681
10148.5,1.7488759,1.91933024,1.564675204,1.9941306,2.07254575,1.839925252,2.2009649,2.402141149,2.147154538,20.519924,21.19591239,20.89921904
10149,1.6960465,1.939647887,1.62463197,1.9232702,2.104001285,1.828531934,2.2110026,2.374859491,2.039281226,20.513058,20.88209975,19.73254622
10149.5,1.8831593,1.965696276,1.720056864,1.9661914,2.091457153,1.963995414,2.2170615,2.22092384,2.196990205,20.530941,21.39477174,20.12640387
10150,1.813943,1.974934622,1.705351914,1.9746855,2.098919265,1.831132694,2.2156599,2.238819124,2.086301026,20.491817,21.52300777,19.99323799
10150.5,1.8756531,1.972211287,1.730538369,1.9505897,2.057155576,1.839888136,2.1833751,2.381453762,2.11514966,20.486547,20.06525582,20.4583681
10151,1.744753,1.877177873,1.739572233,1.9816058,2.009278698,1.999413642,2.1474214,2.182574842,2.006675027,20.452923,22.40344192,20.37098139
10151.5,1.7022619,1.770162149,1.653723985,2.0024965,2.00611171,1.889253591,2.1967003,2.32755793,2.224038185,20.558693,21.42344561,19.44403966
10152,1.9238549,1.981607565,1.785550871,1.9248352,2.050075682,1.838896294,2.1894917,2.349387614,2.211637344,20.520758,20.51129741,20.0288476
10152.5,1.8364069,1.962783764,1.801079489,1.9151723,2.033318385,1.857557536,2.2440434,2.453934696,2.211622721,20.501087,19.14869824,20.39154427
10153,1.5933847,1.793156583,1.498942316,1.9593985,2.021448502,1.875973754,2.2276084,2.296537008,2.065854811,20.513588,20.18831187,21.49486888
10153.5,1.7838917,1.937363914,1.661852152,1.947655,2.111240057,1.804792853,2.1847544,2.221598893,1.984726062,20.474688,19.78252479,20.18556747
10154,2.0148158,2.171783417,1.891028299,1.9378879,1.981902891,1.931590044,2.1505086,2.215737736,2.06316283,20.503601,20.28348925,20.13568896
10154.5,1.7688273,1.938944174,1.603752984,1.9684693,2.05721467,1.964503313,2.1707568,2.353789741,2.073301106,20.48353,19.87831894,20.19769622
10155,1.6576796,1.833545876,1.603518992,1.9569554,2.101523997,1.907593277,2.2273479,2.27096514,2.174565913,20.494278,19.51270219,21.01840618
10155.5,1.7022253,1.866393156,1.526301263,1.9084239,1.977066499,1.780161083,2.240237,2.277523807,2.086424621,20.524757,20.29193343,20.20765956
10156,1.8498291,2.045531711,1.778121358,1.8989986,1.908782476,1.813403864,2.2577782,2.41142984,2.305934734,20.538698,20.75820762,20.90813732
10156.5,1.7235965,1.926988442,1.548309349,1.9346141,1.991990095,1.872502234,2.1971867,2.195434426,2.129929483,20.45846,20.56058756,20.48104409
10157,1.8387296,1.963095257,1.771267065,1.8332671,1.958385269,1.757836063,2.1378856,2.255502204,2.018217761,20.480787,20.22136669,19.75649373
10157.5,1.712586,1.787327504,1.561470496,1.8713908,1.8547106,1.800624504,2.1572328,2.362666866,2.05123652,20.499895,20.15693355,20.60439677
10158,2.0202119,2.144930891,1.895782171,1.9199177,1.902945838,1.859753237,2.156666,2.207849027,2.011987858,20.518639,20.98125896,21.25361475
10158.5,1.9929359,2.115860709,1.712998991,2.0494876,2.20101353,1.984549457,2.2091374,2.330931585,1.990199008,20.504862,21.28282508,20.63364763
10159,1.750448,1.959243103,1.617952977,2.0525529,2.138057726,1.999217562,2.2372205,2.353170309,2.145608542,20.46697,20.42096021,18.88037362
10159.5,1.8487849,2.014098452,1.836413987,2.0618505,2.139313559,1.960800407,2.1872697,2.355500739,2.141348148,20.479424,20.46968383,20.13028988
10160,1.634409,1.815278099,1.563428834,1.9889863,2.045190813,1.865269444,2.2252498,2.338804583,2.072800718,20.478298,19.75275172,20.99547959
10160.5,1.7123019,1.837403127,1.650525268,1.9509546,2.050863989,1.970844971,2.2396641,2.448695924,2.168079787,20.506189,21.42636844,20.61456051
10161,1.8526472,2.028560976,1.740604448,1.8664833,1.920949618,1.810195567,2.2030623,2.36996034,2.086324551,20.506351,20.76569714,20.61888393
10161.5,1.7495435,1.965788445,1.71312543,1.9728763,2.103028047,1.845120654,2.161999,2.333590462,2.1063168,20.522657,21.54502835,20.7709007
10162,1.9070513,2.019579739,1.861221686,1.9378604,2.011051969,1.902931733,2.1395783,2.126343063,2.008315799,20.540554,20.85756138,19.37057876
10162.5,2.006372,2.216127554,1.906650844,1.9830992,2.187422336,1.957157352,2.0863702,2.17284622,2.089336065,20.497744,20.36952687,20.92974943
10163,1.6842185,1.82099406,1.534379228,1.8355311,2.026113657,1.77825486,2.072901,2.234014332,1.990849444,20.484232,20.53768147,20.41270182
10163.5,1.620699,1.846185915,1.548379764,2.0183508,2.055985987,1.841659206,2.0946343,2.257336685,2.021527083,20.498764,20.296541,20.91460785
10164,1.8937151,2.08407298,1.689480562,1.8098329,1.870950605,1.746376098,2.0959046,2.240925713,2.000125602,20.525864,20.25595098,20.93997075
10164.5,1.8488687,1.95867403,1.692236693,2.0113478,2.06167061,1.947106024,2.1401439,2.194679447,1.908389471,20.535847,19.33006901,19.84359684
10165,1.6090322,1.760367744,1.495803474,1.9558791,2.147934645,1.889840344,2.1303253,2.227009062,2.104777839,20.494921,21.33526739,21.05766121
10165.5,1.9538238,2.041517493,1.826409158,1.9280088,2.016616936,1.924701514,2.1380956,2.232329211,2.075749714,20.482958,19.98694238,21.78733121
10166,1.8020177,1.955916374,1.708572394,1.8654448,2.049034965,1.831163772,2.1014352,2.169364064,2.007628468,20.49398,20.71187207,20.3267109
10166.5,1.6477089,1.731781158,1.527423385,1.9240028,2.081931649,1.805161291,2.1233118,2.123063085,2.071373796,20.519588,20.70682345,21.71973759
10167,1.8052747,1.9760254,1.758896845,1.8994181,1.942539469,1.78318505,2.1200304,2.122215375,2.00514748,20.555172,19.47368426,21.48094867
10167.5,1.8548079,2.0122701,1.694249312,1.9133501,2.127069096,1.788326149,2.102771,2.114849271,1.981536196,20.481472,21.24174769,20.64772535
10168,1.716444,1.844259676,1.669777952,2.0148833,2.190202626,1.946057569,2.1216776,2.172042379,2.005007222,20.491972,20.3871272,20.98878961
10168.5,1.7719656,1.90624563,1.653779485,1.8618866,2.032300004,1.777032327,2.1211066,2.255439226,1.947656779,20.523149,20.51267654,21.07163841
10169,1.780205,1.947619399,1.717485476,1.8532044,2.065732779,1.764006114,2.1289008,2.134314135,2.041193256,20.52437,21.06456849,20.32935364
10169.5,1.754391,1.900123589,1.662237703,1.9516726,2.115842862,1.853504549,2.1456423,2.40580488,2.023825333,20.526489,21.07536854,20.44956778
10170,1.6408081,1.77030199,1.581129591,1.925209,2.121655666,1.792575018,2.1755455,2.268440848,2.101876058,20.47118,19.11242606,21.14925361
10170.5,1.9907101,2.125384375,1.907172581,1.9342294,2.043231237,1.885845818,2.195992,2.43504669,2.142024247,20.519173,20.72507449,19.30848447
10171,1.6276436,1.770046143,1.600032331,1.8971578,2.005395423,1.794675575,2.1506948,2.258307369,2.142514404,20.486521,20.54792377,20.59620191
10171.5,1.8967955,2.003511398,1.828262035,1.8855274,2.023764698,1.860650209,2.1962733,2.234530091,1.995201795,20.517962,20.20169787,19.23427499
10172,1.7617893,1.866676046,1.642342078,1.8481985,1.893764247,1.716323363,2.1719704,2.343786679,2.030985674,20.524309,20.04780094,19.63552288
10172.5,1.5865344,1.782020172,1.468671889,1.9153615,1.991779841,1.771471373,2.1573498,2.301148214,2.08495618,20.491631,21.69369381,21.34756248
10173,2.0887492,2.296240791,1.86280489,1.9233211,2.011544893,1.795545459,2.2020664,2.303272211,1.981114723,20.510695,21.51542877,18.8816068
10173.5,1.7133591,1.876090907,1.666909969,1.8830885,2.008886534,1.857047926,2.191344,2.210103347,2.12870384,20.508381,19.63662929,21.36356501
