t,RMSD_ligand_rep1,RMSD_ligand_rep2,RMSD_ligand_rep3,RMSD_pocket_rep1,RMSD_pocket_rep2,RMSD_pocket_rep3,RMSD_BB_rep1,RMSD_BB_rep2,RMSD_BB_rep3,Rg_rep1,Rg_rep2,Rg_rep3
10123.5,1.740574,1.94176544,1.823132376,1.951617,1.925913996,1.856289291,2.1979616,2.151269771,2.209809317,20.482115,20.59072004,21.26868026
10124,1.8991964,1.966143009,1.890732277,1.8934211,1.997295428,1.665685202,2.1744931,2.066271071,2.154295597,20.485916,22.96980582,20.20602011
10124.5,1.8034835,1.697232323,1.775398936,2.0078511,2.097320454,2.109690396,2.1510694,2.231882524,2.105239841,20.498772,19.06230391,20.6436844
10125,1.722859,1.746067021,1.780118658,1.8906593,1.725584865,1.848672392,2.1636589,2.073937488,2.166968613,20.516527,20.44781217,20.78569118
10125.5,1.9673097,1.98123595,1.942250651,1.9709847,2.093683365,1.857861001,2.2040439,2.127737332,2.415775779,20.537996,20.91160413,19.46278386
10126,1.8098865,1.893667187,1.788695195,1.9413185,1.935679129,1.843341601,2.1750193,2.174430714,2.256829746,20.474838,18.98320223,20.18567159
10126.5,1.6332953,1.501176718,1.836807257,1.9356908,1.854273621,1.971548251,2.1478791,2.297368031,1.974816864,20.4716,21.90038327,20.84331781
10127,1.8916657,2.009738426,1.996498998,1.9519366,1.988162184,1.903471477,2.13465,2.190371905,2.188411518,20.519005,20.09747078,19.56022385
10127.5,1.7913451,1.757980243,1.74669151,1.9206387,1.725535508,1.892324105,2.1629629,2.185618681,2.179712123,20.550896,21.03504794,19.71973025
10128,1.6079592,1.558387103,1.572649464,1.8359613,1.919732066,1.825028476,2.2022307,2.337516585,2.444895704,20.519173,19.36698262,20.79210455
10128.5,1.7708356,1.975368498,1.94989324,1.9625279,2.015959851,2.121005889,2.2163172,2.388218682,2.007728214,20.479486,19.77487542,21.20719432
10129,1.9144862,2.053370951,1.968306476,1.9611067,2.026012085,2.087144709,2.1865587,2.154492436,2.185729103,20.474974,19.34889985,21.06520843
10129.5,1.5858632,1.586664943,1.730266901,1.9612491,2.037650413,2.178001301,2.184993,2.193394195,2.012941577,20.509251,20.60008351,19.12860095
10130,1.9301509,1.883103114,2.010155249,1.9151151,1.788424474,1.894113332,2.1984007,2.217903265,2.245083724,20.498573,19.54552157,20.8450029
10130.5,1.7705688,1.854765759,1.675208469,1.8688197,1.94732698,1.82475268,2.1802723,2.362266421,2.111890689,20.491854,20.10522874,21.31740927
10131,1.7717501,1.767980946,1.787448176,1.9394554,1.796727396,1.923666806,2.1985924,2.137586682,2.120729606,20.536766,20.53087637,21.23793068
10131.5,2.0698745,2.077962242,1.926902558,1.9003232,1.864198536,1.899756534,2.1896441,2.121080192,2.152965521,20.552858,20.80315439,20.33201239
10132,1.8696834,1.841752884,2.003363463,1.9505373,2.078360728,1.908005826,2.157552,2.184784575,2.421120595,20.571281,20.0223272,19.70697111
10132.5,1.7399402,1.834199711,1.665507547,1.9504873,1.852357097,1.986259801,2.1225977,2.081059517,2.060581089,20.536608,19.46025561,21.7309169
10133,1.8091971,1.786209402,2.010833818,1.9843761,2.120619959,1.955398622,2.1419499,2.162027646,2.264111459,20.492012,18.72148098,20.98721894
10133.5,1.9211639,1.884337698,1.85946541,1.9160329,1.941587656,1.875580521,2.1692662,2.200786047,2.228234137,20.507975,20.3291457,21.33891923
10134,1.9314369,2.005717098,1.835989905,1.9794244,2.037399673,1.956067992,2.188719,2.172115137,2.216593025,20.493444,20.73664356,19.79460293
10134.5,1.8376058,1.824688524,1.779865422,1.8975092,1.90283777,1.913809799,2.2693949,2.291035142,2.3682088,20.518469,21.56088536,19.36040553
10135,2.048018,2.09639473,2.016704675,1.8838888,1.88419381,1.776128158,2.2754238,2.229391704,2.209101258,20.534407,21.21525682,21.25553882
10135.5,1.7881958,1.816578939,1.878562205,1.896054,1.886950641,1.990380485,2.2590139,2.224617263,2.201185781,20.549637,20.61707164,19.964169
10136,1.8631392,1.800972107,1.833432602,1.9551597,1.814172984,1.996290256,2.2064767,2.380086889,2.16200649,20.500633,22.14264034,21.76291631
10136.5,1.7667292,1.780047505,1.765641039,1.915604,1.967284878,1.875401696,2.1839514,2.160615874,2.287602877,20.514435,21.05124034,19.60566903
10137,1.7661361,1.777160851,1.698663204,1.9226365,1.94293618,1.954154149,2.1284451,2.025858958,2.082665177,20.505987,22.35513497,20.50804715
10137.5,1.690127,1.59819432,1.723227812,1.9707583,2.055747477,2.001817353,2.1364963,2.053447777,1.965475171,20.502773,18.50799566,21.46639775
10138,1.752883,1.837780584,1.657542532,1.9551789,1.974015202,2.02902621,2.1511846,2.007526284,2.175223605,20.529591,21.24108035,20.5518203
10138.5,1.8031166,1.773446729,1.702498032,1.9023809,2.07866736,1.939053368,2.1261001,1.979901372,2.227904012,20.513063,19.89910504,20.95541069
10139,1.8513528,1.930484612,1.882819791,1.9191128,1.881427652,1.69484876,2.1380875,2.05441859,1.917421634,20.51355,20.7818073,20.33207132
10139.5,1.5663009,1.655062319,1.504454413,1.9854616,1.983704279,1.92344271,2.1137424,2.094748416,2.025036999,20.495296,19.75265012,19.19328642
10140,1.828025,1.789860106,1.626196802,1.9249731,1.820861092,1.773177871,2.1425686,2.277087356,2.152340052,20.500084,21.25976814,21.85432887
10140.5,1.7953086,1.68260881,1.725453415,1.944378,1.891997081,1.906573023,2.1657825,2.250232332,2.352591824,20.535522,21.23771223,20.62193266
10141,1.6513841,1.645776951,1.612829867,1.9792635,1.957487375,1.996877972,2.1793325,2.182132476,2.134415945,20.498213,20.07058676,20.18778972
10141.5,1.8235604,1.924320267,1.855078628,2.105933,2.182836927,2.154097002,2.1561422,2.19032125,2.079346718,20.467237,19.38038158,20.5854447
10142,1.7607675,1.70930123,1.720720439,2.025656,1.965121922,1.944604399,2.1690571,2.132581305,2.187197878,20.465805,20.67658092,21.74081845
10142.5,1.7592396,1.900475525,1.701192162,1.9745265,1.994534378,2.108540044,2.1335702,1.989487806,2.102037839,20.483423,21.20759353,22.22146856
10143,1.8054423,1.686113784,1.690918271,1.9283746,1.974686178,2.002362611,2.1421261,2.098083795,2.172661149,20.513208,21.12729548,22.01804879
10143.5,1.7618594,1.810463609,1.851515139,1.9170135,1.935706358,1.935652489,2.0848737,1.978643833,2.1694666,20.50053,19.88653449,19.8044041
10144,1.6667958,1.711310624,1.6205651,1.931376,1.950914555,2.02827261,2.137017,2.333980223,2.043472911,20.505754,20.67056672,21.86866209
10144.5,1.7819911,1.853156454,1.75903718,1.9494858,1.912442678,1.913457179,2.1743357,2.083424784,2.091880012,20.487919,21.6810335,21.10353975
10145,1.8563122,1.791141959,2.038188463,1.8885299,1.755034606,1.808181208,2.2059138,2.05963342,2.386412745,20.496717,20.87571819,20.67762229
10145.5,1.9453027,1.880392608,2.046986566,1.8928879,1.749963545,1.7784073,2.1922405,2.403146354,2.34087636,20.460484,18.22652432,21.48957722
10146,1.588492,1.55591472,1.562557245,1.9550798,2.113650887,2.085603989,2.1689398,2.175380123,2.147815802,20.485598,23.00775935,21.02782312
10146.5,2.0368841,2.11662155,1.933676447,1.8502859,1.741223477,1.830636668,2.1997061,2.282203425,2.054018865,20.487659,19.90764493,19.45557109
10147,1.8762343,1.852414502,1.929520895,1.9796109,1.880190621,1.93371995,2.2231052,2.150457176,2.089260201,20.525816,21.26985953,20.03780902
10147.5,1.7143216,1.636584278,1.64121883,1.9089444,1.724249959,1.973132549,2.2568009,2.30307682,2.3112355,20.507021,20.25580268,19.76046887
10148,2.0131459,2.105717162,1.921941085,1.9732914,1.897619727,1.925860296,2.2309194,2.344921608,2.192393891,20.492558,21.22483686,20.7624395
10148.5,1.7488759,1.794002893,1.782966467,1.9941306,1.859538257,1.95815585,2.2009649,2.194404466,2.369591982,20.519924,21.446186,21.61323798
10149,1.6960465,1.64910974,1.852048811,1.9232702,1.721515924,2.057822008,2.2110026,2.136156728,2.317430751,20.513058,19.54052484,21.09479425
10149.5,1.8831593,1.826002038,1.770720926,1.9661914,1.824144221,2.008300989,2.2170615,2.302896175,2.056832067,20.530941,21.1553261,21.93732557
10150,1.813943,1.731577564,1.83226237,1.9746855,1.931921125,2.015075109,2.2156599,2.118929082,2.087591939,20.491817,20.99007126,22.17713496
10150.5,1.8756531,1.781669422,1.786583412,1.9505897,1.867115415,1.961532827,2.1833751,2.194285639,2.346839537,20.486547,19.61828759,19.7510617
10151,1.744753,1.891019193,1.715461121,1.9816058,1.910277867,1.86106063,2.1474214,2.226078136,2.039343804,20.452923,21.35541193,23.67045454
10151.5,1.7022619,1.582794663,1.565428981,2.0024965,1.976170138,1.841855184,2.1967003,2.101052577,2.248129683,20.558693,21.48908709,21.96661402
10152,1.9238549,1.916434521,1.770109341,1.9248352,2.01052592,1.966902671,2.1894917,2.368131411,2.289318224,20.520758,22.2919136,20.47165702
10152.5,1.8364069,1.737882947,1.797035007,1.9151723,1.802231843,1.945415775,2.2440434,2.11153002,2.427195561,20.501087,21.66442602,18.2137724
10153,1.5933847,1.653289639,1.676337839,1.9593985,2.025964058,1.896148504,2.2276084,2.288744109,2.175822746,20.513588,20.09352198,19.93812778
10153.5,1.7838917,1.791881607,1.789678724,1.947655,1.980360146,2.053630096,2.1847544,2.197074299,2.079495221,20.474688,19.81205606,19.28774932
10154,2.0148158,2.176979601,2.026428495,1.9378879,1.82159063,1.844579551,2.1505086,2.105509396,2.09255716,20.503601,22.00200401,20.10341476
10154.5,1.7688273,1.851029321,1.802355423,1.9684693,1.843513938,1.949711584,2.1707568,1.932879445,2.309145035,20.48353,19.42859606,19.44151157
10155,1.6576796,1.667562905,1.700790061,1.9569554,1.962923997,2.031236395,2.2273479,2.223635942,2.133376633,20.494278,21.08402619,18.82498498
10155.5,1.7022253,1.704517715,1.725838393,1.9084239,1.999427034,1.856161565,2.240237,2.325091031,2.135715012,20.524757,18.30993013,20.10338438
10156,1.8498291,1.857985104,1.926000119,1.8989986,1.878624128,1.748638393,2.2577782,2.288718614,2.3471976,20.538698,20.29101629,20.87121404
10156.5,1.7235965,1.584710199,1.81258307,1.9346141,1.978925226,1.863574092,2.1971867,2.273537218,2.027599577,20.45846,18.57062428,20.59533927
10157,1.8387296,1.997564929,1.796005695,1.8332671,1.919381354,1.875130714,2.1378856,2.041811189,2.167246607,20.480787,19.35567122,20.01508648
10157.5,1.712586,1.729895293,1.587155173,1.8713908,1.883485268,1.6769238,2.1572328,2.224088012,2.332956244,20.499895,21.00372968,19.89495925
10158,2.0202119,2.079453857,1.978076886,1.9199177,1.813279518,1.724964596,2.156666,2.141549115,2.075304378,20.518639,20.870896,21.25633893
10158.5,1.9929359,1.96934007,1.947810582,2.0494876,2.115779502,2.13536415,2.2091374,2.328106634,2.245461041,20.504862,19.65505151,21.7681338
10159,1.750448,1.747369268,1.848439838,2.0525529,1.998282047,2.028394277,2.2372205,2.189739673,2.263803516,20.46697,18.78560646,20.35695368
10159.5,1.8487849,1.886977012,1.874307487,2.0618505,2.357340801,2.024288932,2.1872697,2.232978363,2.300988099,20.479424,22.82332583,20.42985705
10160,1.634409,1.739922918,1.685857498,1.9889863,1.914161209,1.915993822,2.2252498,2.272453595,2.247841106,20.478298,21.28246357,19.23572086
10160.5,1.7123019,1.775067871,1.670803945,1.9509546,1.880612674,1.950803582,2.2396641,2.263263529,2.421383806,20.506189,22.22072316,22.00648807
10161,1.8526472,1.708659046,1.895836826,1.8664833,1.962986708,1.79059383,2.2030623,2.333181123,2.314559033,20.506351,18.7492741,20.90526123
10161.5,1.7495435,1.694601547,1.859951741,1.9728763,1.945594048,2.023129212,2.161999,2.256692271,2.281318103,20.522657,20.53023893,22.19327592
10162,1.9070513,1.854519682,1.844598698,1.9378604,1.945540932,1.893179682,2.1395783,2.185992939,1.950852904,20.540554,20.37504672,21.0355663
10162.5,2.006372,2.169451117,2.105964589,1.9830992,1.986464352,2.156971094,2.0863702,2.163663904,2.063830234,20.497744,19.41383579,20.25071545
10163,1.6842185,1.714801889,1.662177767,1.8355311,1.789006587,1.986502029,2.072901,2.02052712,2.174756554,20.484232,22.06301766,20.53998111
10163.5,1.620699,1.567340023,1.746510524,2.0183508,1.966539005,1.914409445,2.0946343,1.913553423,2.199138276,20.498764,19.59166535,20.12839233
10164,1.8937151,1.733029235,1.960978234,1.8098329,1.916475138,1.745029076,2.0959046,2.134468625,2.170939788,20.525864,21.35304428,20.04267564
10164.5,1.8488687,1.89183789,1.781877583,2.0113478,1.914871193,1.928552483,2.1401439,2.227560593,2.064369811,20.535847,20.33792559,18.49288368
10165,1.6090322,1.655714755,1.611258107,1.9558791,1.688783826,2.109305009,2.1303253,2.003165533,2.124798236,20.494921,19.77251225,21.86216499
10165.5,1.9538238,1.983720712,1.849979955,1.9280088,1.776175684,1.909022359,2.1380956,2.381178184,2.128484952,20.482958,21.77616948,19.62293197
10166,1.8020177,1.919292273,1.808515491,1.8654448,1.999502005,2.004761742,2.1014352,2.158689121,2.047983306,20.49398,19.33788507,20.82380012
10166.5,1.6477089,1.68548628,1.537829331,1.9240028,1.876641641,2.020550881,2.1233118,2.098692188,1.956230608,20.519588,21.39721612,20.79831376
10167,1.8052747,1.754435042,1.8398592,1.8994181,1.840949466,1.804620382,2.1200304,2.221898367,1.957005358,20.555172,19.7135885,18.71935909
10167.5,1.8548079,1.826117366,1.8672449,1.9133501,1.90530248,2.10288176,2.102771,2.163838876,1.956234785,20.481472,21.23046414,21.71526481
10168,1.716444,1.659422072,1.679470126,2.0148833,1.846325162,2.14041551,2.1216776,2.257415904,2.038952232,20.491972,18.18611764,20.28389733
10168.5,1.7719656,1.80796185,1.745765651,1.8618866,1.857493061,1.979242273,2.1211066,2.14885395,2.178327643,20.523149,20.83981153,20.47236157
10169,1.780205,1.759039508,1.809228999,1.8532044,1.845463451,2.040751699,2.1289008,2.164385346,1.971256358,20.52437,20.79828059,21.39136748
10169.5,1.754391,1.510518662,1.747278648,1.9516726,1.94494468,2.058623037,2.1456423,2.231455427,2.412579933,20.526489,19.78540625,21.40795489
10170,1.6408081,1.678762309,1.60663125,1.925209,2.023488418,2.085953443,2.1755455,2.185706476,2.163704413,20.47118,20.59804922,18.17325677
10170.5,1.9907101,1.85567441,1.965167225,1.9342294,1.925223282,1.949232462,2.195992,2.250640428,2.427749817,20.519173,20.07087465,20.82900882
10171,1.6276436,1.596227268,1.614981172,1.8971578,1.946396825,1.910887172,2.1506948,2.188953405,2.163382415,20.486521,20.96399724,20.55552562
10171.5,1.8967955,1.747922972,1.82465533,1.8855274,1.925388279,1.94925623,2.1962733,2.020370696,2.093367951,20.517962,20.24200427,19.95752179
10172,1.7617893,1.932599795,1.686600543,1.8481985,1.900583467,1.757474745,2.1719704,2.207441301,2.291664199,20.524309,19.66558087,19.69679557
10172.5,1.5865344,1.708890308,1.662344021,1.9153615,1.94511331,1.876058736,2.1573498,1.907119408,2.230347157,20.491631,19.79521234,22.46173568
10173,2.0887492,2.117334325,2.184568519,1.9233211,1.901636781,1.903694088,2.2020664,2.321286165,2.204076085,20.510695,19.35306614,22.15191795
10173.5,1.7133591,1.728266677,1.734578779,1.8830885,1.823954628,1.926085224,2.191344,2.208611075,2.055942911,20.508381,19.94449007,19.02212815
10174,1.8578998,1.863404332,1.822050526,1.9521421,2.099501478,2.034958176,2.1892586,2.01632234,2.124860097,20.528231,22.6413915,19.32405189
10174.5,1.8440183,2.164729363,1.942963374,1.8672353,1.820322474,1.85205878,2.1228647,2.271296089,2.106373527,20.518064,21.43808869,19.83587723
10175,1.6943696,1.759559741,1.819153106,1.9603595,1.885727783,1.953384389,2.0744684,1.976396941,2.059320466,20.469751,19.98070995,21.75771813
10175.5,1.891063,1.850813703,1.937522627,1.9125723,1.794976972,1.823853541,2.1250231,2.041345402,2.184905214,20.488482,21.51972816,20.1502884
10176,1.8138763,1.953959664,1.763512321,1.8893198,1.803571673,1.889365723,2.1215217,2.380429043,2.163808396,20.520153,19.04739723,20.50374241
10176.5,1.660162,1.56178391,1.537865244,1.885762,1.707803285,1.79490669,2.1276164,1.935414868,2.27220317,20.534798,21.70649861,20.51486252
10177,2.0374444,1.98843569,2.141545494,1.9247063,1.920170786,1.963214321,2.1228988,2.084239984,2.007859763,20.50338,19.12578058,21.23333008
10177.5,1.6133842,1.469419585,1.678873723,1.9051535,1.687505156,1.869884418,2.1302774,2.090385808,2.182307358,20.531549,20.85625835,21.90665782
10178,1.8265841,1.728872636,1.790233034,1.9861116,1.747605204,1.923734679,2.1439366,2.227997302,2.268489965,20.519352,21.46163919,20.33158437
10178.5,1.8761801,1.7297016,1.80000144,1.8739154,1.746607703,1.771271822,2.2011275,2.269195826,2.356205801,20.505402,18.35237811,19.20450194
10179,1.8175983,1.677870463,1.966590765,1.8811845,2.003477321,1.938586034,2.2069623,2.130829457,2.233117131,20.480286,20.35897857,20.02607195
10179.5,1.7629895,1.644803723,1.778937617,1.8731252,1.965801377,1.877735335,2.1762631,2.149864556,2.307013353,20.477818,21.35360741,20.4444376
10180,1.8372933,1.773673568,1.750513501,2.0194671,1.886879237,2.048689356,2.1238537,2.093166833,2.201835483,20.457869,19.41649489,20.68309814
10180.5,1.7827067,1.720948798,1.770417398,1.9153618,1.817179062,1.877158885,2.0818946,1.931407508,2.28368775,20.46953,21.08489605,20.20265837
10181,1.6245881,1.648874507,1.409259918,1.9613913,1.8455044,1.831925869,2.094372,2.262678374,2.179895507,20.492702,19.55215786,19.7838544
10181.5,1.853042,1.914682191,1.845786884,1.8964975,1.631075025,1.749313665,2.1331213,2.082974452,2.063568894,20.506323,18.4190327,21.0392583
10182,1.7570516,1.665212654,1.739725446,1.9594048,1.982339958,2.135868874,2.2082274,2.221292674,2.260319424,20.49736,19.53069502,20.57974277
10182.5,1.7767631,1.765013344,1.719069677,1.8903738,1.902490538,1.918751475,2.240494,2.14922693,2.210740178,20.504902,21.01784031,19.62035444
10183,1.9233085,1.919669638,1.940022096,1.8629718,1.796149672,1.964176551,2.2398045,2.42485804,2.188273806,20.519932,19.93022534,20.47107085
10183.5,1.829604,1.715411852,1.801076136,1.9110384,1.988546135,1.653293996,2.2551746,2.305912543,1.936765866,20.516909,18.25367632,21.66615744
10184,1.6871839,1.50550653,1.757072354,1.9713367,2.001045048,1.923298427,2.2412462,2.142487374,2.266323939,20.522215,20.65356136,20.56966053
10184.5,1.832648,1.78010474,1.830948359,1.9268736,1.960932157,2.020056956,2.1960118,2.259748175,2.371311774,20.479952,18.37637431,20.02976847
10185,1.7862867,1.680680346,1.611866539,1.9642168,2.103731376,1.952278921,2.1824927,2.211436604,2.026124759,20.485914,21.01927247,21.95215174
10185.5,1.845033,2.043190676,1.862044434,1.9006331,1.996982955,1.821767664,2.1411943,2.135247589,2.060134015,20.526066,19.19327465,20.97251789
10186,1.9042629,2.018405647,1.806657277,1.8617386,1.975845123,1.952399764,2.1618311,2.176159899,2.327680757,20.505808,22.40911847,19.6405122
10186.5,1.9743123,2.002245852,1.870673559,1.876684,1.882842767,1.796631562,2.1950302,2.326801423,2.287028814,20.503883,21.01089333,19.82885548
10187,1.8286659,1.898420422,1.85732224,1.8684133,1.667511467,1.729427128,2.2428145,2.283087585,2.122149099,20.491945,19.97943818,20.29289977
10187.5,1.9077357,1.853770381,1.843989686,2.0061822,1.982336238,2.073709929,2.2547696,2.176212765,2.166070414,20.482912,21.21702884,22.0278294
10188,1.9111598,1.795399592,1.956877173,1.9612499,1.783327269,2.032812967,2.2605376,2.243201627,2.313645571,20.490688,21.85243441,20.94849093
10188.5,1.7259266,1.680018144,1.631156219,1.9118675,1.885873875,2.090294137,2.2451086,2.211963933,2.442197714,20.489697,23.06294306,20.00654529
10189,1.7903767,1.874327949,1.869313008,1.921514,1.863530203,1.9103884,2.240876,2.217244628,2.072072923,20.499941,19.68936753,21.78925636
10189.5,1.8567468,2.029356894,1.975103709,1.8859943,1.740629087,1.963945737,2.2702358,2.158736177,2.181876753,20.478378,21.38378113,22.46128152
10190,1.8155019,1.969698176,1.810092768,1.9443986,1.94244065,2.041174795,2.2922404,2.260302602,2.323711776,20.46603,20.50114649,21.25602454
10190.5,1.7125472,1.718837893,1.769897182,1.9398047,2.14335373,1.92277267,2.2543087,2.303466562,2.173264129,20.468515,20.08916856,19.76453887
10191,1.9162968,1.954376086,1.962253815,1.9669484,2.059006141,1.78949503,2.2297385,2.124133091,2.319604978,20.486652,20.74776919,21.21264222
10191.5,1.8896372,1.891841441,2.107449269,1.8504342,1.743946055,1.84728535,2.2101715,2.163268221,2.361348038,20.464407,19.97034916,20.36009333
10192,1.6507665,1.609668527,1.569658794,1.8877436,2.064357314,1.827550967,2.2012219,2.203349636,2.102250621,20.494513,20.85023691,21.31804541
10192.5,1.8187159,1.878415795,1.707596827,1.9550607,1.948616543,2.027468467,2.2435939,2.193711671,2.37390875,20.53166,22.06148875,20.84621075
10193,1.8981104,2.040256309,1.953988043,1.9249589,2.012247271,1.884098913,2.2145913,2.202308888,2.121079458,20.47123,20.83033113,19.50472405
10193.5,1.7162601,1.646448568,1.734709346,1.9108185,1.920283884,1.911120939,2.1863897,2.057713069,1.969186929,20.444204,21.25909575,21.05957939
10194,1.9924487,2.156396303,1.863148145,1.8852956,1.778951027,1.849936388,2.1809437,2.37226034,2.3112971,20.449316,21.08981287,21.93208028
10194.5,1.7199081,1.653013131,1.787548127,1.8879011,1.912034318,1.838196858,2.1697457,2.336659985,2.106847078,20.46847,21.73652266,22.09215333
10195,1.7933493,1.901688801,1.712441548,1.88086,1.845855209,1.965765382,2.1723034,2.070442551,2.050406288,20.527117,20.52506881,22.79014922
10195.5,1.995993,2.008008429,2.163127332,2.0274889,2.005700966,1.897789012,2.2324092,2.164260608,2.278108073,20.51713,19.48162315,20.70007077
10196,1.7486784,1.810913636,1.781933805,1.8700117,1.803922188,1.834683791,2.249207,2.339770349,2.329174518,20.519806,20.21253639,18.91937521
10196.5,1.849118,1.84020089,1.818630873,1.9864446,1.869377464,2.016952319,2.2614658,2.306800479,2.068021967,20.517199,20.23351103,19.48548029
10197,1.7876271,1.691374829,1.731329076,1.8937109,1.872021515,1.859481074,2.2469976,2.150074289,2.057117662,20.516108,18.89951254,19.60675016
10197.5,1.7800394,1.84717807,1.697229918,1.9352568,1.824159352,1.724005222,2.1899266,2.239631758,2.087661605,20.496288,22.83880205,17.65236314
10198,1.8109766,1.725894944,1.726649415,1.9480152,1.993422536,2.095983342,2.1442468,2.100685116,2.293572373,20.486588,20.74178944,19.79994952
10198.5,1.7309685,1.577648925,1.913291918,1.9208817,1.960147825,2.004862551,2.1718702,2.183234233,2.059300145,20.515329,22.98818685,19.11289434
10199,1.8086568,1.623862844,1.817442048,1.9246743,1.878154036,1.769956081,2.1679926,2.217507591,2.340821034,20.509005,21.41186456,21.50664293
10199.5,1.7120979,1.701505158,1.619207217,1.9313911,2.053494205,1.969084197,2.1361854,2.143058092,1.942094806,20.48547,20.62452595,21.53187995
10200,1.7123935,1.564095052,1.845913527,1.9267813,1.983122608,2.019640549,2.1315129,2.293162019,2.235963389,20.481705,19.46722731,20.08412077
10200.5,1.8479214,1.807123991,1.814912882,1.9395621,1.802175297,1.886333246,2.1813889,2.232051154,2.357056626,20.490015,20.32331797,21.78938146
10201,1.6498202,1.716717566,1.649521287,1.9657804,1.958197991,2.047237934,2.1876423,2.177058424,2.18725213,20.482016,20.41877349,20.17772406
10201.5,1.8854213,1.901382465,1.826795733,1.9075781,1.909747171,1.905739329,2.1622102,2.208162312,2.046646391,20.466215,21.92731361,19.79180542
10202,1.7151313,1.798735399,1.564191512,1.9851328,2.159423238,2.034665756,2.1653903,2.038794422,2.233279017,20.474537,19.70027049,22.22437937
10202.5,1.8060666,1.906219042,1.812905218,1.9525619,1.853815392,1.864697755,2.1611369,2.336178401,2.054975193,20.485266,19.96273334,19.27665523
10203,1.698699,1.686416077,1.786198721,1.9535968,1.917274074,1.816384907,2.1801312,2.181463135,2.155186766,20.505085,22.20490955,20.15504983
10203.5,1.7387105,1.853308615,1.652861093,1.8563808,2.038068695,2.032662845,2.1865497,2.436012295,2.271012214,20.509029,20.03907514,21.54305142
10204,1.6068527,1.525566579,1.694029499,1.9286237,1.944434088,2.003704923,2.1968784,2.232672531,2.028519332,20.470638,18.96307058,19.56909917
10204.5,1.7653873,1.835475313,1.707097318,1.9206181,1.820668076,1.988037621,2.1920822,2.14726888,2.241946527,20.450891,21.21112081,20.87158642
10205,1.9255669,1.97126962,1.92067248,1.9057202,1.912869145,1.725452103,2.1928034,2.21938565,2.27817137,20.457312,21.12874473,21.91076838
10205.5,1.6712053,1.620847623,1.823736282,1.8668429,1.897469421,1.897871027,2.1467524,2.146300189,2.093000541,20.433617,20.57512389,20.06203316
10206,1.813316,1.918296469,1.721875831,1.9110957,1.938562387,1.937334537,2.1310315,2.282769737,2.290225194,20.48283,19.97604086,19.91745266
10206.5,1.806339,1.797979027,1.946908334,1.8464742,1.706004903,2.048553906,2.0709119,1.971253366,1.921156449,20.432304,20.05028042,19.35381802
10207,2.0896904,2.13922184,2.105038986,1.9393427,1.89086227,1.870648874,2.0665817,1.95397297,2.127249033,20.480005,20.83281833,20.227555
10207.5,2.014071,1.84628995,1.97280683,1.9485649,1.789810226,1.92780598,2.1033227,2.017152806,2.184434823,20.462786,20.86711434,20.93165903
10208,1.8800219,1.798111926,1.857518013,1.9596746,1.969184117,1.985781137,2.1742218,2.255744087,2.115334469,20.458111,20.94020621,20.35117411
10208.5,1.7873826,1.941859229,1.689020495,1.8861035,1.901544121,1.738095268,2.233994,2.393121129,2.350605083,20.504519,21.14473013,20.48446873
10209,1.8960197,1.858843333,1.925499152,1.7691108,1.684159307,1.878012524,2.2168226,2.23478838,2.00875579,20.467991,19.13909954,20.79516525
10209.5,1.6328431,1.61517465,1.637712416,1.9204617,1.906435724,1.908427843,2.2013862,2.331280682,2.130652241,20.447979,19.72218102,20.09839987
10210,1.6804525,1.717584896,1.737809669,1.9198277,1.826547541,2.087883609,2.1594079,2.253024383,2.117770676,20.440617,21.98835116,19.53863721
10210.5,1.7635012,1.690333151,1.740960812,1.9085749,1.922310289,1.853350799,2.1412427,2.418553093,2.244900121,20.44273,19.6876458,20.00740265
10211,1.8024744,1.671437481,1.772997218,1.9475029,1.969530719,1.774982746,2.1514449,2.036807006,2.018154041,20.49374,20.87616722,22.29996772
10211.5,1.8182107,1.89738163,1.947468921,1.9570327,1.856867939,1.914484633,2.1409035,1.98341688,2.260471316,20.491533,21.5421033,19.54771938
10212,1.7661085,1.919215709,1.865492881,1.8641461,1.835747645,1.764116222,2.1319032,2.279446726,2.108016278,20.46455,22.2716533,19.37983587
10212.5,1.8220305,1.886984563,1.77195343,1.8665606,1.879621286,1.808427907,2.2109838,2.286052481,2.156023694,20.511248,21.40353494,19.12620754
10213,1.5719552,1.39551423,1.661997186,1.9098383,1.898632234,2.043478603,2.1839464,2.041021586,2.186924037,20.455549,19.53166607,19.56748917
10213.5,1.8117328,1.840815376,1.76479313,1.9525748,1.943200762,1.972813975,2.1856475,2.189272868,2.386120035,20.451384,20.31862529,21.337873
10214,1.6626637,1.647152494,1.57987451,2.0113657,2.010091196,2.145266353,2.1749134,2.344871838,2.154494508,20.490055,21.15369586,21.16767058
10214.5,1.7996533,1.71540529,1.598660351,1.9010806,1.859089855,1.839858931,2.1462007,2.219786647,2.118462271,20.508101,20.2323642,19.06789717
10215,1.8284487,1.875381048,1.807092527,1.9410359,1.938885659,1.825180009,2.1871042,2.210156851,2.124671875,20.511347,21.81921974,23.06294098
10215.5,1.8300229,1.866793452,1.98632244,2.0050924,2.199139279,1.92044681,2.2074628,2.134486841,2.102261734,20.476809,19.53924231,21.10661524
